receptor_name,ligand_name,scores
5ja7,154257_config_B_6HM_out1.pdbqt,-6.4
5ja7,16750192_config_B_6HM_out1.pdbqt,-6.8
5ja7,176405_config_B_6HM_out1.pdbqt,-5.1
5ja7,179337_config_B_6HM_out1.pdbqt,-6.6
5ja7,2088_config_B_6HM_out1.pdbqt,-4.7
5ja7,216416_config_B_6HM_out1.pdbqt,-6.6
5ja7,223368_config_B_6HM_out1.pdbqt,-6.5
5ja7,25022354_config_B_6HM_out1.pdbqt,-5.8
5ja7,3001028_config_B_6HM_out1.pdbqt,-6.4
5ja7,44137686_config_B_6HM_out1.pdbqt,-6
5ja7,444008_config_B_6HM_out1.pdbqt,-5.8
5ja7,5035_config_B_6HM_out1.pdbqt,-6.4
5ja7,5280795_config_B_6HM_out1.pdbqt,-5.7
5ja7,5280933_config_B_6HM_out1.pdbqt,-4
5ja7,5282367_config_B_6HM_out1.pdbqt,-4.8
5ja7,5283731_config_B_6HM_out1.pdbqt,-5.6
5ja7,57398987_config_B_6HM_out1.pdbqt,-5.2
5ja7,5757_config_B_6HM_out1.pdbqt,-6.1
5ja7,5870_config_B_6HM_out1.pdbqt,-6.3
5ja7,5878_config_B_6HM_out1.pdbqt,-6.5
5ja7,5881_config_B_6HM_out1.pdbqt,-6.2
5ja7,5991_config_B_6HM_out1.pdbqt,-6.3
5ja7,60852_config_B_6HM_out1.pdbqt,-4.2
5ja7,6230_config_B_6HM_out1.pdbqt,-6.2
5ja7,6279_config_B_6HM_out1.pdbqt,-5.8
5ja7,68873_config_B_6HM_out1.pdbqt,-7
5ja7,6918141_config_B_6HM_out1.pdbqt,-5.4
5ja7,6918182_config_B_6HM_out1.pdbqt,-4.7
5ja7,6918446_config_B_6HM_out1.pdbqt,-6.2
5ja7,6918602_config_B_6HM_out1.pdbqt,-6.4
5ja7,9290_config_A_SO4_out1.pdbqt,-4.5
5ja7,9677_config_B_6HM_out1.pdbqt,-5.2
5jh3,10313457_config_A_SO4_out1.pdbqt,-3.7
5jh3,10345214_config_A_SO4_out1.pdbqt,21.7
5jh3,130956_config_A_SO4_out1.pdbqt,-2.1
5jh3,13388558_config_A_SO4_out1.pdbqt,-4.1
5jh3,2088_config_A_SO4_out1.pdbqt,-3.8
5jh3,25022354_config_A_SO4_out1.pdbqt,23.3
5jh3,5280933_config_A_ACT_out1.pdbqt,3.3
5jh3,5282367_config_A_SO4_out1.pdbqt,74.8
5jh3,60852_config_A_SO4_out1.pdbqt,-1.9
5jh3,6918182_config_A_SO4_out1.pdbqt,9.2
5jh3,6918446_config_A_SO4_out1.pdbqt,66.6
5jh3,9290_config_A_SO4_out1.pdbqt,-4.4
5n6o,10152654_config_B_GDP_out1.pdbqt,-6.7
5n6o,10201696_config_A_GDP_out1.pdbqt,-7
5n6o,10313457_config_B_GDP_out1.pdbqt,-4.6
5n6o,10345214_config_A_GDP_out1.pdbqt,-7.6
5n6o,130956_config_B_GDP_out1.pdbqt,-6.1
5n6o,13109_config_A_GDP_out1.pdbqt,-7.6
5n6o,13388558_config_A_GDP_out1.pdbqt,-4.7
5n6o,154257_config_A_GDP_out1.pdbqt,-8.5
5n6o,16750192_config_B_GDP_out1.pdbqt,-7.6
5n6o,176405_config_A_GDP_out1.pdbqt,-5.2
5n6o,179337_config_A_GDP_out1.pdbqt,-8.1
5n6o,2088_config_A_GDP_out1.pdbqt,-5.1
5n6o,216416_config_A_GDP_out1.pdbqt,-7.8
5n6o,223368_config_A_GDP_out1.pdbqt,-8.1
5n6o,25022354_config_B_GDP_out1.pdbqt,-7
5n6o,3001028_config_A_GDP_out1.pdbqt,-7.6
5n6o,44137686_config_A_GDP_out1.pdbqt,-7
5n6o,444008_config_B_GDP_out1.pdbqt,-7.1
5n6o,5035_config_A_GDP_out1.pdbqt,-8.1
5n6o,5280795_config_B_GDP_out1.pdbqt,-7
5n6o,5280933_config_B_GDP_out1.pdbqt,-5.5
5n6o,5282367_config_B_GDP_out1.pdbqt,-7.5
5n6o,5283731_config_B_GDP_out1.pdbqt,-7.4
5n6o,57398987_config_B_GDP_out1.pdbqt,-5.9
5n6o,5757_config_B_GDP_out1.pdbqt,-8.1
5n6o,5870_config_B_GDP_out1.pdbqt,-8.2
5n6o,5878_config_B_GDP_out1.pdbqt,-6.5
5n6o,5881_config_A_GDP_out1.pdbqt,-6.8
5n6o,5991_config_B_GDP_out1.pdbqt,-8.2
5n6o,60852_config_B_GDP_out1.pdbqt,-5.1
5n6o,6230_config_A_GDP_out1.pdbqt,-7
5n6o,6279_config_B_GDP_out1.pdbqt,-6.7
5n6o,68873_config_B_GDP_out1.pdbqt,-7.8
5n6o,6918141_config_B_GDP_out1.pdbqt,-7.1
5n6o,6918182_config_B_GDP_out1.pdbqt,-5.3
5n6o,6918446_config_B_GDP_out1.pdbqt,-7.7
5n6o,6918602_config_B_GDP_out1.pdbqt,-8.2
5n6o,9290_config_A_GDP_out1.pdbqt,-4.8
5n6o,9677_config_B_GDP_out1.pdbqt,-6.9
5tdi,10152654_config_A_7AS_out1.pdbqt,-8
5tdi,10201696_config_A_7AS_out1.pdbqt,-6.5
5tdi,10313457_config_A_7AS_out1.pdbqt,-3.6
5tdi,10345214_config_A_7AS_out1.pdbqt,-6.9
5tdi,130956_config_A_7AS_out1.pdbqt,-6
5tdi,13109_config_A_7AS_out1.pdbqt,-6.2
5tdi,13388558_config_A_7AS_out1.pdbqt,-4.2
5tdi,154257_config_A_7AS_out1.pdbqt,-7.4
5tdi,16750192_config_A_7AS_out1.pdbqt,-7.1
5tdi,176405_config_A_7AS_out1.pdbqt,-5.4
5tdi,179337_config_A_7AS_out1.pdbqt,-6.7
5tdi,2088_config_A_7AS_out1.pdbqt,-4.6
5tdi,216416_config_A_7AS_out1.pdbqt,-6.8
5tdi,223368_config_A_7AS_out1.pdbqt,-6.2
5tdi,25022354_config_A_7AS_out1.pdbqt,-6.8
5tdi,3001028_config_A_7AS_out1.pdbqt,-6.7
5tdi,44137686_config_A_7AS_out1.pdbqt,-6.6
5tdi,444008_config_A_7AS_out1.pdbqt,-6.5
5tdi,5035_config_A_7AS_out1.pdbqt,-7.1
5tdi,5280795_config_A_7AS_out1.pdbqt,-5.9
5tdi,5280933_config_A_7AS_out1.pdbqt,-4.8
5tdi,5282367_config_A_7AS_out1.pdbqt,-6.9
5tdi,5283731_config_A_7AS_out1.pdbqt,-6.2
5tdi,57398987_config_A_7AS_out1.pdbqt,-6.2
5tdi,5757_config_A_7AS_out1.pdbqt,-6.3
5tdi,5870_config_A_7AS_out1.pdbqt,-6.5
5tdi,5878_config_A_7AS_out1.pdbqt,-5.9
5tdi,5881_config_A_7AS_out1.pdbqt,-6.1
5tdi,5991_config_A_7AS_out1.pdbqt,-6.5
5tdi,60852_config_A_7AS_out1.pdbqt,-5.2
5tdi,6230_config_A_7AS_out1.pdbqt,-6.4
5tdi,6279_config_A_7AS_out1.pdbqt,-5.9
5tdi,68873_config_A_7AS_out1.pdbqt,-6.7
5tdi,6918141_config_A_7AS_out1.pdbqt,-6.2
5tdi,6918182_config_A_7AS_out1.pdbqt,-5.1
5tdi,6918446_config_A_7AS_out1.pdbqt,-4.6
5tdi,6918602_config_A_7AS_out1.pdbqt,-7.9
5tdi,9290_config_A_7AS_out1.pdbqt,-4.7
5tdi,9677_config_A_7AS_out1.pdbqt,-5.3
5vo4,10152654_config_A_9FG_out1.pdbqt,10.1
5vo4,10201696_config_A_9FG_out1.pdbqt,23.9
5vo4,10313457_config_A_9FG_out1.pdbqt,-3.7
5vo4,10345214_config_A_9FG_out1.pdbqt,-4.1
5vo4,130956_config_A_9FG_out1.pdbqt,-7.4
5vo4,13109_config_A_9FG_out1.pdbqt,-6.1
5vo4,13388558_config_A_9FG_out1.pdbqt,-4.4
5vo4,154257_config_A_9FG_out1.pdbqt,8.7
5vo4,16750192_config_A_9FG_out1.pdbqt,-7
5vo4,176405_config_A_9FG_out1.pdbqt,8.7
5vo4,179337_config_A_9FG_out1.pdbqt,8.7
5vo4,2088_config_A_9FG_out1.pdbqt,-5.5
5vo4,216416_config_A_9FG_out1.pdbqt,5.7
5vo4,223368_config_A_9FG_out1.pdbqt,-10.1
5vo4,25022354_config_A_9FG_out1.pdbqt,-3.6
5vo4,3001028_config_A_9FG_out1.pdbqt,-3.4
5vo4,44137686_config_A_9FG_out1.pdbqt,-8.2
5vo4,444008_config_A_9FG_out1.pdbqt,-9.4
5vo4,5035_config_A_9FG_out1.pdbqt,6.9
5vo4,5280795_config_A_9FG_out1.pdbqt,-0.5
5vo4,5280933_config_A_9FG_out1.pdbqt,-6.7
5vo4,5282367_config_A_9FG_out1.pdbqt,2
5vo4,5283731_config_A_9FG_out1.pdbqt,0.1
5vo4,57398987_config_A_9FG_out1.pdbqt,-6.7
5vo4,5757_config_A_9FG_out1.pdbqt,-10.7
5vo4,5870_config_A_9FG_out1.pdbqt,-10.6
5vo4,5878_config_A_9FG_out1.pdbqt,-6.1
5vo4,5881_config_A_9FG_out1.pdbqt,-7.2
5vo4,5991_config_A_9FG_out1.pdbqt,-8.6
5vo4,60852_config_A_9FG_out1.pdbqt,-6
5vo4,6230_config_A_9FG_out1.pdbqt,-6
5vo4,6279_config_A_9FG_out1.pdbqt,2.7
5vo4,68873_config_A_9FG_out1.pdbqt,-0.8
5vo4,6918141_config_A_9FG_out1.pdbqt,7.6
5vo4,6918182_config_A_9FG_out1.pdbqt,-6.3
5vo4,6918446_config_A_9FG_out1.pdbqt,-2.1
5vo4,6918602_config_A_9FG_out1.pdbqt,25.2
5vo4,9290_config_A_9FG_out1.pdbqt,-4.8
5vo4,9677_config_A_9FG_out1.pdbqt,-0.8
5xzf,10152654_config_A_8J0_out1.pdbqt,-10
5xzf,10201696_config_A_8J0_out1.pdbqt,-8.9
5xzf,10313457_config_A_8J0_out1.pdbqt,-4.2
5xzf,10345214_config_A_8J0_out1.pdbqt,-10.3
5xzf,130956_config_A_8J0_out1.pdbqt,-6.8
5xzf,13109_config_A_8J0_out1.pdbqt,-10.9
5xzf,13388558_config_A_8J0_out1.pdbqt,-4.3
5xzf,154257_config_A_8J0_out1.pdbqt,-10.4
5xzf,16750192_config_A_8J0_out1.pdbqt,-10
5xzf,176405_config_A_8J0_out1.pdbqt,-5.5
5xzf,179337_config_A_8J0_out1.pdbqt,-10.3
5xzf,2088_config_A_8J0_out1.pdbqt,-5.1
5xzf,216416_config_A_8J0_out1.pdbqt,-7.5
5xzf,223368_config_A_8J0_out1.pdbqt,-10.5
5xzf,25022354_config_A_8J0_out1.pdbqt,-9.2
5xzf,3001028_config_A_8J0_out1.pdbqt,-9.8
5xzf,44137686_config_A_8J0_out1.pdbqt,-9
5xzf,444008_config_A_8J0_out1.pdbqt,-10.5
5xzf,5035_config_A_8J0_out1.pdbqt,-10.6
5xzf,5280795_config_A_8J0_out1.pdbqt,-11.4
5xzf,5280933_config_A_8J0_out1.pdbqt,-7.2
5xzf,5282367_config_A_8J0_out1.pdbqt,-11.5
5xzf,5283731_config_A_8J0_out1.pdbqt,-11.8
5xzf,57398987_config_A_8J0_out1.pdbqt,-6.9
5xzf,5757_config_A_8J0_out1.pdbqt,-9.8
5xzf,5870_config_A_8J0_out1.pdbqt,-10
5xzf,5878_config_A_8J0_out1.pdbqt,-10.4
5xzf,5881_config_A_8J0_out1.pdbqt,-10.3
5xzf,5991_config_A_8J0_out1.pdbqt,-10.8
5xzf,60852_config_A_8J0_out1.pdbqt,-6
5xzf,6230_config_A_8J0_out1.pdbqt,-10.2
5xzf,6279_config_A_8J0_out1.pdbqt,-10.4
5xzf,68873_config_A_8J0_out1.pdbqt,-12.1
5xzf,6918141_config_A_8J0_out1.pdbqt,-10.7
5xzf,6918182_config_A_8J0_out1.pdbqt,-6.5
5xzf,6918446_config_A_8J0_out1.pdbqt,-10
5xzf,6918602_config_A_8J0_out1.pdbqt,-10.7
5xzf,9290_config_A_8J0_out1.pdbqt,-4.8
5xzf,9677_config_A_8J0_out1.pdbqt,-10.8
5xzh,10152654_config_A_8J3_out1.pdbqt,-10.2
5xzh,10201696_config_A_8J3_out1.pdbqt,-9.3
5xzh,10313457_config_A_8J3_out1.pdbqt,-4.3
5xzh,10345214_config_A_8J3_out1.pdbqt,-10.3
5xzh,130956_config_A_8J3_out1.pdbqt,-6.8
5xzh,13109_config_A_8J3_out1.pdbqt,-11.1
5xzh,13388558_config_A_8J3_out1.pdbqt,-4.3
5xzh,154257_config_A_8J3_out1.pdbqt,-10.5
5xzh,16750192_config_A_8J3_out1.pdbqt,-9.7
5xzh,176405_config_A_8J3_out1.pdbqt,-6.1
5xzh,179337_config_A_8J3_out1.pdbqt,-10.1
5xzh,2088_config_A_8J3_out1.pdbqt,-5.4
5xzh,216416_config_A_8J3_out1.pdbqt,-7.8
5xzh,223368_config_A_8J3_out1.pdbqt,-10.7
5xzh,25022354_config_A_8J3_out1.pdbqt,-8.9
5xzh,3001028_config_A_8J3_out1.pdbqt,-10.2
5xzh,44137686_config_A_8J3_out1.pdbqt,-8.8
5xzh,444008_config_A_8J3_out1.pdbqt,-10.4
5xzh,5035_config_A_8J3_out1.pdbqt,-10.4
5xzh,5280795_config_A_8J3_out1.pdbqt,-11.5
5xzh,5280933_config_A_8J3_out1.pdbqt,-7.6
5xzh,5282367_config_A_8J3_out1.pdbqt,-11.8
5xzh,5283731_config_A_8J3_out1.pdbqt,-11.7
5xzh,57398987_config_A_8J3_out1.pdbqt,-6.9
5xzh,5757_config_A_8J3_out1.pdbqt,-9.9
5xzh,5870_config_A_8J3_out1.pdbqt,-10.2
5xzh,5878_config_A_8J3_out1.pdbqt,-10.6
5xzh,5881_config_A_8J3_out1.pdbqt,-10.3
5xzh,5991_config_A_8J3_out1.pdbqt,-10.8
5xzh,60852_config_A_8J3_out1.pdbqt,-5.9
5xzh,6230_config_A_8J3_out1.pdbqt,-10.5
5xzh,6279_config_A_8J3_out1.pdbqt,-10.7
5xzh,68873_config_A_8J3_out1.pdbqt,-11.7
5xzh,6918141_config_A_8J3_out1.pdbqt,-9.8
5xzh,6918182_config_A_8J3_out1.pdbqt,-6.3
5xzh,6918446_config_A_8J3_out1.pdbqt,-10.1
5xzh,6918602_config_A_8J3_out1.pdbqt,-11.7
5xzh,9290_config_A_8J3_out1.pdbqt,-5.4
5xzh,9677_config_A_8J3_out1.pdbqt,-10.8
6g31,10152654_config_F_ZOL_out1.pdbqt,-6.9
6g31,10201696_config_E_ZOL_out1.pdbqt,-6.3
6g31,10313457_config_C_ZOL_out1.pdbqt,-3.9
6g31,10345214_config_A_ZOL_out1.pdbqt,-7.1
6g31,130956_config_J_ZOL_out1.pdbqt,-6.8
6g31,13109_config_A_ZOL_out1.pdbqt,-7.5
6g31,13388558_config_J_ZOL_out1.pdbqt,-4.4
6g31,154257_config_A_ZOL_out1.pdbqt,-8.5
6g31,16750192_config_F_ZOL_out1.pdbqt,-7.6
6g31,176405_config_F_ZOL_out1.pdbqt,-6.9
6g31,179337_config_A_ZOL_out1.pdbqt,-8
6g31,2088_config_G_ZOL_out1.pdbqt,-5.6
6g31,216416_config_F_ZOL_out1.pdbqt,-8.8
6g31,223368_config_A_ZOL_out1.pdbqt,-7.5
6g31,25022354_config_A_ZOL_out1.pdbqt,-7.6
6g31,3001028_config_A_ZOL_out1.pdbqt,-7.7
6g31,44137686_config_F_ZOL_out1.pdbqt,-7.3
6g31,444008_config_A_ZOL_out1.pdbqt,-8
6g31,5035_config_A_ZOL_out1.pdbqt,-8.1
6g31,5280795_config_B_ZOL_out1.pdbqt,-7.5
6g31,5280933_config_A_ZOL_out1.pdbqt,-5.3
6g31,5282367_config_F_ZOL_out1.pdbqt,-7.8
6g31,5283731_config_B_ZOL_out1.pdbqt,-7.9
6g31,57398987_config_D_ZOL_out1.pdbqt,-6.4
6g31,5757_config_G_ZOL_out1.pdbqt,-7.5
6g31,5870_config_A_ZOL_out1.pdbqt,-7.3
6g31,5878_config_A_ZOL_out1.pdbqt,-8.1
6g31,5881_config_F_ZOL_out1.pdbqt,-7.8
6g31,5991_config_A_ZOL_out1.pdbqt,-7.7
6g31,60852_config_J_ZOL_out1.pdbqt,-5.6
6g31,6230_config_B_ZOL_out1.pdbqt,-7.6
6g31,6279_config_F_ZOL_out1.pdbqt,-7.7
6g31,68873_config_F_ZOL_out1.pdbqt,-9
6g31,6918141_config_E_ZOL_out1.pdbqt,-7.2
6g31,6918182_config_G_ZOL_out1.pdbqt,-5.9
6g31,6918446_config_C_ZOL_out1.pdbqt,-7.3
6g31,6918602_config_G_ZOL_out1.pdbqt,-8.6
6g31,9290_config_J_ZOL_out1.pdbqt,-5.4
6g31,9677_config_A_ZOL_out1.pdbqt,-6.7
6g32,10313457_config_A_GOL_out1.pdbqt,-3.5
6g32,10345214_config_B_GOL_out1.pdbqt,-4.6
6g32,130956_config_D_GOL_out1.pdbqt,-5.3
6g32,13109_config_B_GOL_out1.pdbqt,-6.4
6g32,13388558_config_A_GOL_out1.pdbqt,-4
6g32,154257_config_E_GOL_out1.pdbqt,5.7
6g32,16750192_config_D_GOL_out1.pdbqt,-3.2
6g32,176405_config_B_GOL_out1.pdbqt,-1
6g32,179337_config_C_GOL_out1.pdbqt,36.3
6g32,2088_config_D_GOL_out1.pdbqt,-4.6
6g32,216416_config_E_GOL_out1.pdbqt,-0.3
6g32,223368_config_E_GOL_out1.pdbqt,-5.4
6g32,25022354_config_B_GOL_out1.pdbqt,-5.2
6g32,3001028_config_A_GOL_out1.pdbqt,82.5
6g32,44137686_config_D_GOL_out1.pdbqt,-6.1
6g32,444008_config_E_GOL_out1.pdbqt,-3.7
6g32,5035_config_A_GOL_out1.pdbqt,34.5
6g32,5280795_config_B_GOL_out1.pdbqt,-3.1
6g32,5280933_config_C_GOL_out1.pdbqt,-4.7
6g32,5282367_config_B_GOL_out1.pdbqt,-3.8
6g32,5283731_config_B_GOL_out1.pdbqt,2.9
6g32,57398987_config_D_GOL_out1.pdbqt,-5.3
6g32,5757_config_B_GOL_out1.pdbqt,-5.4
6g32,5870_config_E_GOL_out1.pdbqt,-5.4
6g32,5878_config_B_GOL_out1.pdbqt,-4.9
6g32,5881_config_B_GOL_out1.pdbqt,-5.1
6g32,5991_config_E_GOL_out1.pdbqt,-5.2
6g32,60852_config_E_GOL_out1.pdbqt,-4.9
6g32,6230_config_B_GOL_out1.pdbqt,-6.6
6g32,6279_config_B_GOL_out1.pdbqt,-1.9
6g32,68873_config_C_GOL_out1.pdbqt,24.9
6g32,6918141_config_D_GOL_out1.pdbqt,5.9
6g32,6918182_config_D_GOL_out1.pdbqt,-5.2
6g32,6918446_config_B_GOL_out1.pdbqt,-4.9
6g32,9290_config_E_GOL_out1.pdbqt,-4.8
6g32,9677_config_B_GOL_out1.pdbqt,-1.6
6nbf,10152654_config_R_CLR_out1.pdbqt,-6.7
6nbf,10201696_config_R_PLM_out1.pdbqt,-5.9
6nbf,10313457_config_R_CLR_out1.pdbqt,-2.9
6nbf,10345214_config_R_CLR_out1.pdbqt,-6.6
6nbf,130956_config_R_PLM_out1.pdbqt,-4.4
6nbf,13109_config_R_CLR_out1.pdbqt,-6.1
6nbf,13388558_config_R_CLR_out1.pdbqt,-3.1
6nbf,154257_config_R_CLR_out1.pdbqt,-6.4
6nbf,16750192_config_R_CLR_out1.pdbqt,-6.7
6nbf,176405_config_R_PLM_out1.pdbqt,-5.2
6nbf,179337_config_R_CLR_out1.pdbqt,-6.5
6nbf,2088_config_R_PLM_out1.pdbqt,-3.5
6nbf,216416_config_R_CLR_out1.pdbqt,-6.5
6nbf,223368_config_R_CLR_out1.pdbqt,-7.1
6nbf,25022354_config_R_CLR_out1.pdbqt,-5.4
6nbf,3001028_config_R_CLR_out1.pdbqt,-6.7
6nbf,44137686_config_R_CLR_out1.pdbqt,-6.1
6nbf,444008_config_R_PLM_out1.pdbqt,-6.1
6nbf,5035_config_R_PLM_out1.pdbqt,-6.3
6nbf,5280795_config_R_CLR_out1.pdbqt,-6.9
6nbf,5280933_config_R_CLR_out1.pdbqt,-5.3
6nbf,5282367_config_R_CLR_out1.pdbqt,-6.9
6nbf,5283731_config_R_CLR_out1.pdbqt,-6.5
6nbf,57398987_config_R_CLR_out1.pdbqt,-5.1
6nbf,5757_config_R_CLR_out1.pdbqt,-6.4
6nbf,5870_config_R_CLR_out1.pdbqt,-6.8
6nbf,5878_config_R_CLR_out1.pdbqt,-6.1
6nbf,5881_config_R_CLR_out1.pdbqt,-6.4
6nbf,5991_config_R_CLR_out1.pdbqt,-6.7
6nbf,60852_config_R_CLR_out1.pdbqt,-3.8
6nbf,6230_config_R_PLM_out1.pdbqt,-5.9
6nbf,6279_config_R_CLR_out1.pdbqt,-6.2
6nbf,68873_config_R_CLR_out1.pdbqt,-7.6
6nbf,6918141_config_R_CLR_out1.pdbqt,-5.7
6nbf,6918182_config_R_PLM_out1.pdbqt,-3.9
6nbf,6918446_config_R_CLR_out1.pdbqt,-6.6
6nbf,6918602_config_R_CLR_out1.pdbqt,-7
6nbf,9290_config_R_CLR_out1.pdbqt,-3.1
6nbf,9677_config_R_CLR_out1.pdbqt,-5.9
6nbh,10152654_config_R_CLR_out1.pdbqt,-5.9
6nbh,10201696_config_R_CLR_out1.pdbqt,-5.7
6nbh,10313457_config_R_CLR_out1.pdbqt,-2.5
6nbh,10345214_config_R_CLR_out1.pdbqt,-6
6nbh,130956_config_R_PLM_out1.pdbqt,-4.4
6nbh,13109_config_R_CLR_out1.pdbqt,-6.2
6nbh,13388558_config_R_PLM_out1.pdbqt,-2.7
6nbh,154257_config_R_CLR_out1.pdbqt,-6.4
6nbh,16750192_config_R_CLR_out1.pdbqt,-6.7
6nbh,176405_config_R_PLM_out1.pdbqt,-5.3
6nbh,179337_config_R_CLR_out1.pdbqt,-6.7
6nbh,2088_config_R_PLM_out1.pdbqt,-3.1
6nbh,216416_config_R_CLR_out1.pdbqt,-6
6nbh,223368_config_R_CLR_out1.pdbqt,-6.8
6nbh,25022354_config_R_CLR_out1.pdbqt,-5.5
6nbh,3001028_config_R_CLR_out1.pdbqt,-6.6
6nbh,44137686_config_R_CLR_out1.pdbqt,-6
6nbh,444008_config_R_CLR_out1.pdbqt,-6.2
6nbh,5035_config_R_CLR_out1.pdbqt,-6.2
6nbh,5280795_config_R_CLR_out1.pdbqt,-7
6nbh,5280933_config_R_CLR_out1.pdbqt,-4.6
6nbh,5282367_config_R_CLR_out1.pdbqt,-6.3
6nbh,5283731_config_R_CLR_out1.pdbqt,-6.8
6nbh,57398987_config_R_CLR_out1.pdbqt,-5.1
6nbh,5757_config_R_CLR_out1.pdbqt,-6.4
6nbh,5870_config_R_CLR_out1.pdbqt,-6.6
6nbh,5878_config_R_CLR_out1.pdbqt,-6.3
6nbh,5881_config_R_CLR_out1.pdbqt,-6.1
6nbh,5991_config_R_CLR_out1.pdbqt,-6.8
6nbh,60852_config_R_PLM_out1.pdbqt,-3.6
6nbh,6230_config_R_CLR_out1.pdbqt,-6
6nbh,6279_config_R_CLR_out1.pdbqt,-5.5
6nbh,68873_config_R_PLM_out1.pdbqt,-7.7
6nbh,6918141_config_R_CLR_out1.pdbqt,-6.2
6nbh,6918182_config_R_PLM_out1.pdbqt,-3.7
6nbh,6918446_config_R_CLR_out1.pdbqt,-6.3
6nbh,6918602_config_R_PLM_out1.pdbqt,-6.9
6nbh,9290_config_R_PLM_out1.pdbqt,-3.1
6nbh,9677_config_R_CLR_out1.pdbqt,-6.1
6nbi,10152654_config_R_CLR_out1.pdbqt,-6.7
6nbi,10201696_config_R_CLR_out1.pdbqt,-5.9
6nbi,10313457_config_R_CLR_out1.pdbqt,-2.5
6nbi,10345214_config_R_CLR_out1.pdbqt,-6.4
6nbi,130956_config_R_CLR_out1.pdbqt,-4.2
6nbi,13109_config_R_CLR_out1.pdbqt,-6
6nbi,13388558_config_R_CLR_out1.pdbqt,-2.3
6nbi,154257_config_R_CLR_out1.pdbqt,-6.7
6nbi,16750192_config_R_CLR_out1.pdbqt,-6.4
6nbi,176405_config_R_CLR_out1.pdbqt,-5.2
6nbi,179337_config_R_CLR_out1.pdbqt,-6.3
6nbi,2088_config_R_CLR_out1.pdbqt,-2.7
6nbi,216416_config_R_CLR_out1.pdbqt,-5.5
6nbi,223368_config_R_CLR_out1.pdbqt,-6.7
6nbi,25022354_config_R_CLR_out1.pdbqt,-5.3
6nbi,3001028_config_R_CLR_out1.pdbqt,-6.4
6nbi,44137686_config_R_CLR_out1.pdbqt,-5.5
6nbi,444008_config_R_CLR_out1.pdbqt,-5.7
6nbi,5035_config_R_CLR_out1.pdbqt,-5.8
6nbi,5280795_config_R_CLR_out1.pdbqt,-6.9
6nbi,5280933_config_R_CLR_out1.pdbqt,-4.9
6nbi,5282367_config_R_CLR_out1.pdbqt,-6.7
6nbi,5283731_config_R_CLR_out1.pdbqt,-6.6
6nbi,57398987_config_R_CLR_out1.pdbqt,-4.8
6nbi,5757_config_R_CLR_out1.pdbqt,-6.2
6nbi,5870_config_R_CLR_out1.pdbqt,-6.3
6nbi,5878_config_R_CLR_out1.pdbqt,-6.1
6nbi,5881_config_R_CLR_out1.pdbqt,-6.2
6nbi,5991_config_R_CLR_out1.pdbqt,-6.6
6nbi,60852_config_R_CLR_out1.pdbqt,-3.8
6nbi,6230_config_R_CLR_out1.pdbqt,-5.9
6nbi,6279_config_R_CLR_out1.pdbqt,-5.3
6nbi,68873_config_R_CLR_out1.pdbqt,-7.6
6nbi,6918141_config_R_CLR_out1.pdbqt,-5.8
6nbi,6918182_config_R_CLR_out1.pdbqt,-3.6
6nbi,6918446_config_R_CLR_out1.pdbqt,-6
6nbi,6918602_config_R_CLR_out1.pdbqt,-6.8
6nbi,9290_config_R_CLR_out1.pdbqt,-2.5
6nbi,9677_config_R_CLR_out1.pdbqt,-6.3
6pgq,10152654_config_A_NAG_out1.pdbqt,-4.2
6pgq,10201696_config_A_NAG_out1.pdbqt,-3.8
6pgq,10313457_config_C_GLC_out1.pdbqt,-3.9
6pgq,10345214_config_C_GLC_out1.pdbqt,-7.4
6pgq,130956_config_C_GLC_out1.pdbqt,-6.8
6pgq,13109_config_A_NAG_out1.pdbqt,-5.3
6pgq,13388558_config_C_GLC_out1.pdbqt,-4.1
6pgq,154257_config_A_NAG_out1.pdbqt,-5.4
6pgq,16750192_config_C_GLC_out1.pdbqt,-7.4
6pgq,176405_config_A_NAG_out1.pdbqt,-4.2
6pgq,179337_config_A_NAG_out1.pdbqt,-5.1
6pgq,2088_config_C_GLC_out1.pdbqt,-5.2
6pgq,216416_config_C_GLC_out1.pdbqt,-7.5
6pgq,223368_config_C_GLC_out1.pdbqt,-8.6
6pgq,25022354_config_C_GLC_out1.pdbqt,-7.8
6pgq,3001028_config_C_GLC_out1.pdbqt,-5.4
6pgq,44137686_config_C_GLC_out1.pdbqt,-7.2
6pgq,444008_config_C_GLC_out1.pdbqt,-7.5
6pgq,5035_config_A_NAG_out1.pdbqt,-5.3
6pgq,5280795_config_A_NAG_out1.pdbqt,-5.4
6pgq,5280933_config_C_GLC_out1.pdbqt,-6.5
6pgq,5282367_config_A_NAG_out1.pdbqt,-5.2
6pgq,5283731_config_A_NAG_out1.pdbqt,-5.2
6pgq,57398987_config_C_GLC_out1.pdbqt,-6.9
6pgq,5757_config_C_GLC_out1.pdbqt,-7.6
6pgq,5870_config_C_GLC_out1.pdbqt,-7.4
6pgq,5878_config_A_NAG_out1.pdbqt,-5.1
6pgq,5881_config_A_NAG_out1.pdbqt,-5.4
6pgq,5991_config_C_GLC_out1.pdbqt,-7.3
6pgq,60852_config_C_GLC_out1.pdbqt,-5.9
6pgq,6230_config_A_NAG_out1.pdbqt,-5.1
6pgq,6279_config_A_NAG_out1.pdbqt,-4.7
